r0c0,r0c1,r0c2,r1c0,r1c1,r1c2,r2c0,r2c1,r2c2,shape
4.722655379817331,2.3518769787426503,5.72510581421252,0.0,8.654729109274564,3.6861148801447308,3.9875250612608597,1.8769787426503846,3.074181332145244,cross
5.346402316774338,3.731343283582089,3.6088215638226777,0.11307100859339667,11.317722681359045,0.27137042062415195,5.324125640454444,0.022614201718679332,5.65827578525284,cross
5.1681889062151924,0.0,5.65827578525284,0.9497964721845319,10.720844811753903,0.27137042062415195,5.747382490532413,2.4875621890547266,5.4355090220539095,cross
3.2523947427043884,3.007688828584351,3.2301180663844957,0.0,6.542699724517906,7.191316146540028,5.346402316774338,1.8995929443690638,0.935620405435509,cross
3.6088215638226777,4.1836273179556756,4.143461795500111,2.03527815468114,8.631772268135904,1.4246947082767978,2.472711071508131,0.0,4.2771218534194695,cross
5.480062374693696,0.5427408412483039,5.881042548451771,0.0,11.340679522497704,1.2437810945273633,5.101358877255514,0.8141112618724559,6.103809311650702,cross
4.588995321897973,2.0126639529624604,4.878592114056582,0.0,9.067952249770432,4.1610131162369965,4.588995321897973,1.5377657168701944,4.210291824459791,cross
3.3415014479839606,1.4020805065581186,3.0073513031855645,0.0,9.228650137741047,4.047942107643601,4.232568500779683,1.7186793306196293,4.834038761416797,cross
4.989975495656048,0.0,2.9182445979059923,2.7815468113975577,4.775022956841139,5.06558118498417,3.7647582980619294,7.711442786069651,3.3415014479839606,cross
5.858765872131878,2.758932609678878,4.633548674537759,0.8819538670284939,10.835629017447198,0.0,4.009801737580753,1.1533242876526457,5.0568055246157275,cross
0.0,4.1610131162369965,0.0,4.319312528267752,8.884297520661157,4.545454545454546,0.0,4.613297150610583,0.0,cross
0.0,4.1610131162369965,0.0,4.228855721393035,8.953168044077135,4.590682948891904,0.0,4.1157847127996385,0.0,cross
0.0,3.5504296698326545,0.0,3.8670284938941655,8.907254361799815,3.3921302578018993,0.0,4.545454545454546,0.0,cross
0.0,4.296698326549072,0.0,3.731343283582089,9.044995408631772,4.545454545454546,0.0,4.545454545454546,0.0,cross
0.0,4.500226142017187,0.0,4.2062415196743554,8.953168044077135,4.590682948891904,0.0,4.432383536861149,0.0,cross
0.0,3.957485300768883,0.0,4.1610131162369965,8.907254361799815,4.658525554047943,0.0,4.613297150610583,0.0,cross
0.0,3.731343283582089,0.0,3.6182722749886933,8.884297520661157,4.545454545454546,0.0,4.568068747173225,0.0,cross
0.0,3.3695160560832202,0.0,3.595658073270014,8.953168044077135,4.545454545454546,0.0,4.681139755766622,0.0,cross
0.0,3.821800090456807,0.0,4.500226142017187,8.884297520661157,4.545454545454546,0.0,4.545454545454546,0.0,cross
4.7894854087770105,3.211216644052465,4.4107819113388285,0.022614201718679332,11.432506887052343,0.6331976481230213,5.390955669414123,0.06784260515603799,6.014702606371129,cross
0.0,3.70872908186341,0.0,3.8670284938941655,8.884297520661157,4.522840343735866,0.0,4.568068747173225,0.0,cross
4.611271998217866,0.8593396653098146,4.098908442860325,0.0,10.904499540863178,2.532790592492085,3.920695032301181,0.6558118498417006,5.079082200935621,cross
4.678102027177545,0.5879692446856626,2.517264424147917,0.0,10.1010101010101,3.4373586612392586,3.6088215638226777,1.379466304839439,6.103809311650702,cross
3.942971708621074,1.4925373134328357,4.678102027177545,0.15829941203075532,11.088154269972451,1.9448213478064227,2.806861216306527,0.0,4.388505235018935,cross
4.455335263978615,1.0854816824966078,2.8959679215860996,0.18091361374943465,10.16988062442608,5.291723202170964,5.413232345734016,0.0,2.9850746268656714,cross
4.85631543773669,0.0,3.586544887502784,0.6331976481230213,8.631772268135904,3.731343283582089,3.452884829583426,3.6635006784260513,4.989975495656048,cross
4.522165292938293,1.1533242876526457,6.259746045889954,1.4246947082767978,11.11111111111111,1.3568521031207599,4.188015148139898,0.0,4.678102027177545,cross
4.722655379817331,3.3016734509271823,5.680552461572733,1.379466304839439,9.595959595959595,1.967435549525102,4.321675206059257,0.0,5.1459122298953,cross
4.655825350857652,1.5829941203075533,5.390955669414123,1.8769787426503846,10.904499540863178,1.4473089099954772,4.032078413900646,0.0,4.989975495656048,cross
4.2771218534194695,2.464947987336047,4.032078413900646,0.0,7.7134986225895315,4.274084124830393,4.143461795500111,3.6635006784260513,4.098908442860325,cross
29.583426152818,29.421076436001808,35.6872354644687,30.777928539122566,35.90449954086318,36.20533695160561,35.085765203831585,37.381275440976935,41.25640454444197,cross
36.95700601470261,32.15739484396201,30.25172644241479,42.017186793306195,40.449954086317724,35.300768882858435,48.09534417464914,41.9041157847128,40.03118734684785,cross
43.083092002673204,37.44911804613297,34.79616841167298,43.62279511533243,44.788797061524335,37.67526006331977,47.56070394297171,42.15287200361828,39.94208064156828,cross
41.18957451548229,37.69787426503844,32.39028736912453,43.03482587064676,40.49586776859504,35.2329262777024,44.39741590554689,40.909090909090914,36.62285586990421,cross
40.98908442860325,36.02442333785618,34.43974159055469,44.73089099954772,43.847566574839306,38.218000904568065,49.899754956560486,46.31388511985527,42.88260191579417,cross
41.56827801292047,35.43645409317051,34.59567832479394,43.9846223428313,43.27364554637282,35.97919493441882,46.53597683225662,41.157847127996384,38.338159946535974,cross
35.93227890398752,31.97648123021257,31.343283582089555,36.49932157394844,37.1900826446281,33.28810492989597,40.81087101804411,36.838534599728625,35.48674537758966,cross
46.58053018489641,49.5703301673451,50.59033192247717,41.51967435549525,45.362718089990814,46.74355495251017,34.216974827355756,37.76571687019448,39.63020717308978,cross
37.38026286478057,39.19041157847128,44.99888616618401,35.07462686567165,39.32506887052342,39.30348258706468,34.32835820895522,33.220262324739934,37.55847627533972,cross
34.105591445756296,37.969244685662595,41.41234127868122,32.85843509724107,37.21303948576676,39.91406603346902,30.31855647137447,33.8082315694256,35.91000222766763,cross
48.763644464245935,41.180461329715065,37.469369570060145,51.22116689280869,48.59963269054178,42.31117141564903,58.36489195811985,52.30664857530529,50.59033192247717,cross
35.041211851191804,32.202623247399366,34.617955001113835,35.52691090004523,40.77134986225895,36.49932157394844,43.32813544219202,42.51469923111714,44.95433281354422,cross
35.843172198707954,40.23066485753053,44.0409890844286,39.0547263681592,44.55922865013774,46.58525554047942,44.375139229227,45.906829488919044,50.54577856983739,cross
47.894854087770106,40.298507462686565,37.13521942526175,48.575305291723204,45.91368227731864,36.36363636363637,49.05324125640455,39.84622342831298,37.848073067498326,cross
31.944753842726666,34.30574400723654,38.5832033860548,32.29308005427408,37.74104683195592,35.57213930348259,33.59322789039875,32.67752148349163,35.085765203831585,cross
35.018935174871906,36.56716417910448,38.93963020717309,35.18769787426504,37.327823691460054,38.15015829941203,32.74671419024281,34.41881501582994,34.617955001113835,cross
36.82334595678325,40.25327905924921,45.46669636890176,38.511985526910905,47.79614325068871,47.62550881953867,45.39986633994208,46.81139755766621,53.88728001782134,cross
33.793717977277794,36.02442333785618,37.80351971485854,40.97693351424695,44.146005509641874,42.53731343283582,48.69681443528626,48.39439167797377,49.61015816440187,cross
22.365783025172643,26.888285843509724,30.830920026732013,31.13975576662144,39.531680440771346,44.346449570330165,44.62018266874582,51.22116689280869,54.93428380485632,cross
35.93227890398752,37.969244685662595,39.74159055468924,40.547263681592035,40.12855831037649,31.77295341474446,36.44464245934507,36.72546359113523,41.41234127868122,cross
5.970149253731343,4.500226142017187,5.702829137892627,4.568068747173225,0.0,4.477611940298507,4.900868790376476,4.568068747173225,6.3265760748496325,rectangle
7.908220093562041,4.545454545454546,7.685453330363109,4.613297150610583,0.0,4.500226142017187,6.4602361327689914,4.590682948891904,7.774560035642682,rectangle
8.041880151481399,4.568068747173225,7.195366451325462,4.545454545454546,0.0,4.477611940298507,6.549342838048563,4.545454545454546,8.264646914680329,rectangle
8.353753619959901,4.500226142017187,7.462686567164178,4.477611940298507,0.0,4.500226142017187,5.903319224771664,4.545454545454546,7.774560035642682,rectangle
7.685453330363109,4.522840343735866,7.730006683002896,4.477611940298507,0.0,4.477611940298507,7.75228335932279,4.522840343735866,7.908220093562041,rectangle
7.418133214524393,4.522840343735866,7.529516596123859,4.703753957485301,0.0,4.681139755766622,6.059255959010915,4.522840343735866,6.4602361327689914,rectangle
7.796836711962575,4.545454545454546,6.415682780129204,4.545454545454546,0.0,4.522840343735866,6.7052795722878145,4.477611940298507,8.064156827801291,rectangle
6.52706616172867,4.477611940298507,7.507239919803965,4.500226142017187,0.0,4.545454545454546,5.0568055246157275,4.635911352329263,6.994876364446425,rectangle
6.883492982846959,4.477611940298507,6.504789485408777,4.613297150610583,0.0,4.500226142017187,6.905769659166852,4.568068747173225,8.041880151481399,rectangle
6.148362664290488,4.477611940298507,5.903319224771664,4.477611940298507,0.0,4.522840343735866,4.4107819113388285,4.794210764360018,6.081532635330809,rectangle
5.72510581421252,4.477611940298507,5.079082200935621,4.500226142017187,0.0,4.658525554047943,5.925595901091557,4.522840343735866,6.304299398529739,rectangle
6.638449543328136,4.477611940298507,6.304299398529739,4.477611940298507,0.0,4.568068747173225,6.192916016930274,4.477611940298507,6.616172867008243,rectangle
6.237469369570061,4.568068747173225,5.992425930051237,4.545454545454546,0.0,4.477611940298507,7.017153040766318,4.477611940298507,6.928046335486745,rectangle
21.31877923813767,22.70465852555405,21.987079527734462,24.03889642695613,26.056014692378326,26.096788783355944,25.55134773891735,28.177295341474444,29.29382936065939,rectangle
19.67030519046558,20.737222976028946,20.962352417019382,24.468566259611034,25.206611570247933,26.481230212573497,26.39786143907329,29.08186341022162,30.38538650033415,rectangle
18.801514813989755,20.081411126187245,20.628202272220985,23.97105382180009,25.206611570247933,26.933514246947084,26.24192470483404,29.05924920850294,31.276453553129873,rectangle
18.28915125863221,19.53867028493894,20.338605480062373,24.265038444142924,25.413223140495866,27.657168701944823,27.400311873468482,30.483943916779737,33.392737803519715,rectangle
19.402985074626866,20.60153776571687,21.742036088215638,20.850293984622343,22.199265381083563,25.07914970601538,21.920249498774783,25.37313432835821,29.53887280017821,rectangle
20.5836489195812,21.732247851650836,22.521719759411894,22.523744911804613,23.27823691460055,25.237449118046136,22.967253285809758,25.192220714608776,27.177545110269545,rectangle
21.89797282245489,23.58661239258254,24.058810425484516,25.214834916327455,27.502295684113864,29.895974672094077,24.615727333481843,28.742650384441433,32.18979728224549,rectangle
19.447538427266654,21.867933061962912,23.323680106928045,21.07643600180914,21.90082644628099,24.92085029398462,23.145466696368903,24.92085029398462,27.355758520828694,rectangle
20.22722209846291,21.415649027589325,22.343506348852753,27.069199457259156,27.846648301193756,30.05427408412483,32.27890398752506,34.4640434192673,36.48919581198486,rectangle
20.405435509022055,21.234735413839893,21.296502561817775,25.260063319764814,25.895316804407713,27.159656264133876,25.417687680997997,28.697421981004073,31.231900200490088,rectangle
20.984629093339276,21.800090456806874,21.60837603029628,24.62686567164179,24.747474747474747,26.888285843509724,27.110715081309866,29.285391225689732,32.10069057696592,rectangle
19.180218311427936,19.810040705563093,20.8955223880597,23.224785165083674,24.150596877869603,27.182270465852554,27.244375139229227,30.642243328810494,33.70461127199822,rectangle
18.04410781911339,18.24966078697422,19.024281577188685,19.402985074626866,19.100091827364555,20.26232473993668,20.09356204054355,21.5513342379014,23.635553575406547,rectangle
20.65047894854088,21.438263229308006,22.32122967253286,22.953414744459522,23.852157943067034,25.667118950701038,25.26175094675874,27.951153324287652,30.407663176654044,rectangle
19.113388282468254,20.759837177747624,20.917799064379594,20.171867933061964,21.71717171717172,24.71732247851651,21.541546001336602,23.496155585707825,28.246825573624417,rectangle
17.91044776119403,18.1592039800995,19.447538427266654,19.49344188150158,19.32966023875115,21.93577566711895,22.209846290933395,23.722297602894617,25.86322120739586,rectangle
20.962352417019382,21.21212121212121,24.816217420360882,33.582089552238806,33.97612488521579,40.140208050655815,38.627756738694586,41.61013116236997,47.36021385609267,rectangle
17.955001113833816,19.154228855721392,20.316328803742483,31.049298959746718,32.621671258034894,34.78064224332881,42.61528179995545,46.29127091813659,49.00868790376476,rectangle
16.841167297839164,17.390321121664407,19.00200490086879,28.923563998190865,29.45362718089991,33.51424694708277,43.57317888171085,46.58525554047942,51.01358877255513,rectangle
27.244375139229227,28.855721393034827,30.964580084651374,31.343283582089555,32.966023875114786,37.26820443238354,33.90510135887725,36.72546359113523,40.54355090220539,rectangle
23.85832033860548,24.78516508367255,26.732011583871685,28.08683853459973,30.463728191000918,33.87607417458164,29.761639563377145,33.1524197195839,37.40253954110047,rectangle
20.22722209846291,21.460877431026685,23.323680106928045,26.39077340569878,26.92837465564738,29.91858887381276,29.42748941857875,32.021709633649934,37.15749610158164,rectangle
21.118289151258633,21.822704658525556,21.987079527734462,29.534147444595206,29.201101928374655,30.551786521935774,31.32100690576966,34.19267299864315,35.7095121407886,rectangle
20.717308977500558,21.415649027589325,22.232122967253286,26.119402985074625,27.708907254361797,30.189959294436907,24.79394074404099,27.905924920850296,31.499220316328802,rectangle
18.71240810871018,18.973315241971957,20.38315883270216,20.307553143374037,20.293847566574836,21.30257801899593,22.566273112051682,23.88059701492537,25.417687680997997,rectangle
22.32122967253286,23.92582541836273,24.749387391401203,21.30257801899593,21.877869605142333,24.92085029398462,21.18511918021831,22.026232473993666,23.368233459567833,rectangle
21.67520605925596,22.885572139303484,23.05635999108933,25.07914970601538,26.170798898071624,26.888285843509724,27.355758520828694,29.579375848032562,30.429939852973938,rectangle
19.781688572065047,20.805065581184984,22.811316551570506,19.764812302125733,19.788797061524335,22.63681592039801,21.207395856538206,22.65943012211669,25.30630429939853,rectangle
20.316328803742483,22.003618272274988,23.167743372688797,19.5838986883763,20.156106519742885,22.99864314789688,21.02918244597906,22.65943012211669,25.55134773891735,rectangle
23.680106928046335,24.513794663048394,24.682557362441525,26.594301221166894,27.45638200183655,29.895974672094077,25.751837825796393,28.199909543193126,31.499220316328802,rectangle
22.47716640677211,23.67706919945726,24.50434395188238,26.02894617819991,27.73186409550046,29.37584803256445,26.977055023390513,30.890999547715964,33.59322789039875,rectangle
21.652929382936065,22.2071460877431,23.99198039652484,21.641791044776117,23.048668503213957,27.27272727272727,20.784139006460236,23.767526006331977,28.9374025395411,rectangle
21.341055914457563,22.727272727272727,22.944976609489864,24.58163726820443,25.596877869605144,27.74762550881954,26.24192470483404,29.986431478968793,31.677433726887948,rectangle
22.298952996212964,23.31524197195839,23.368233459567833,25.440976933514246,26.262626262626267,28.471279963817274,27.311205168188906,30.50655811849842,34.105591445756296,rectangle
21.274225885497884,21.483491632745363,22.789039875250612,24.423337856173678,25.436179981634528,29.217548620533695,28.647805747382492,31.47896879240163,34.90755179327245,rectangle
21.118289151258633,22.885572139303484,22.98952996212965,26.16463138851198,27.41046831955923,28.83310719131615,27.779015370906663,30.483943916779737,32.635330808643346,rectangle
20.47226553798173,22.29760289461782,22.05390955669414,26.594301221166894,27.433425160697887,28.267752148349164,28.35820895522388,30.39348710990502,31.499220316328802,rectangle
21.274225885497884,22.65943012211669,22.61082646469147,27.951153324287652,27.364554637281913,29.285391225689732,29.650256181777678,32.40615106286748,32.7912675428826,rectangle
19.113388282468254,20.82767978290366,20.850969035419915,26.843057440072364,28.236914600550968,27.74762550881954,28.469592336823347,31.343283582089555,31.944753842726666,rectangle
21.452439296057026,22.817729534147443,23.457340164847405,25.192220714608776,26.65289256198347,26.051560379918588,25.328580975718424,27.6797829036635,29.026509244820677,rectangle
21.67520605925596,22.885572139303484,23.234573401648472,24.672094075079148,25.229568411386595,26.956128448665762,24.482067275562486,28.35820895522388,30.38538650033415,rectangle
21.073735798618845,23.903211216644053,25.038984183559815,22.048846675712348,23.737373737373737,27.657168701944823,23.256850077968366,24.96607869742198,27.645355312987302,rectangle
20.049008687903765,20.28493894165536,21.652929382936065,21.641791044776117,22.199265381083563,24.016282225237447,24.326130541323234,25.734961555857076,27.444865226108266,rectangle
21.586099353976387,23.134328358208954,23.145466696368903,24.71732247851651,26.882460973370065,28.448665762098596,27.244375139229227,31.47896879240163,33.94965471151704,rectangle
23.034083314769436,24.898236092265943,24.192470483403877,27.31795567616463,27.479338842975203,29.37584803256445,28.78146580530185,31.68249660786974,34.30608153263533,rectangle
22.566273112051682,23.767526006331977,23.034083314769436,24.96607869742198,26.101928374655646,28.199909543193126,23.568723546446872,28.290366350067842,31.343283582089555,rectangle
21.742036088215638,23.88059701492537,23.390510135887727,23.31524197195839,23.714416896235075,27.091813658977838,21.719759411895744,25.10176390773406,27.57852528402762,rectangle
25.10581421251949,20.21709633649932,21.02918244597906,21.483491632745363,21.464646464646464,22.59158751696065,23.902873691245265,25.531433740388966,27.489418578748047,rectangle
20.850969035419915,22.433288104929897,24.34840721764313,22.501130710085935,23.255280073461893,24.332881049298962,24.326130541323234,26.888285843509724,28.514145689463135,rectangle
21.83114279349521,22.65943012211669,23.836043662285586,24.31026684758028,26.101928374655646,27.973767526006334,23.836043662285586,27.951153324287652,30.741813321452437,rectangle
22.92269993316997,23.65445499773858,22.677656493651146,25.237449118046136,24.97704315886134,26.888285843509724,25.952327912675425,29.760289461781998,31.81109378480731,rectangle
23.92515036756516,25.531433740388966,26.509244820672755,26.820443238353686,28.627180899908172,31.569425599276347,29.20472265537982,32.33830845771145,34.7293383827133,rectangle
24.23702383604366,26.70737222976029,27.912675428826017,28.31298055178652,29.958677685950413,32.541836273179555,30.80864335041212,33.96653098145636,35.353085319670306,rectangle
22.967253285809758,25.01130710085934,25.395411004678103,26.63952962460425,28.994490358126722,29.986431478968793,29.806192916016933,33.40117593848937,34.46201826687458,rectangle
21.69748273557585,24.31026684758028,26.48696814435286,26.820443238353686,28.535353535353536,31.818181818181817,30.719536645132546,34.05698778833107,35.48674537758966,rectangle
18.62330140343061,20.511080958842154,20.940075740699488,27.77023971053822,28.902662993572086,33.26549072817729,35.13031855647137,39.687924016282224,41.902428157718866,rectangle
19.692581866785474,21.347806422433287,22.232122967253286,30.16734509271823,30.69329660238751,33.28810492989597,36.40008910670528,39.86883763003166,42.99398529739363,rectangle
20.405435509022055,20.91813658977838,20.873245711739806,28.674807779285395,30.5325987144169,31.45635459068295,37.55847627533972,42.08502939846224,42.4370683893963,rectangle
20.026732011583874,22.003618272274988,22.05390955669414,27.45364088647671,28.05325987144169,30.05427408412483,30.274003118734683,33.89868837630032,34.90755179327245,rectangle
20.67275562486077,22.003618272274988,22.744486522610828,27.905924920850296,28.558310376492198,30.845771144278604,31.81109378480731,34.32835820895522,36.80106928046335,rectangle
19.558921808866117,20.62415196743555,21.274225885497884,28.177295341474444,28.512396694214875,30.642243328810494,31.075963466250833,34.66757123473541,36.80106928046335,rectangle
20.47226553798173,20.91813658977838,20.42771218534195,27.45364088647671,29.201101928374655,29.262777023971054,30.296279795054577,34.14744459520579,35.91000222766763,rectangle
24.771664067721098,23.428312980551784,25.194920917799063,22.36544549977386,22.97979797979798,25.41836273179557,26.15281799955447,28.01899592944369,29.22699933169971,rectangle
24.994430830920027,27.431026684758024,28.98195589218089,25.237449118046136,27.34159779614325,31.50158299412031,27.13299175762976,30.076888285843513,33.54867453775896,rectangle
23.746936957006014,25.599276345545004,24.682557362441525,27.046585255540478,27.571166207529846,30.280416101311623,28.49186901314324,33.55947535052013,34.86299844063266,rectangle
22.076186233014035,23.518769787426503,22.61082646469147,26.232473993668027,26.28558310376492,28.65219357756671,30.38538650033415,33.87607417458164,34.640231677433725,rectangle
20.316328803742483,21.57394843962008,22.343506348852753,27.860696517412936,29.43067033976125,30.189959294436907,34.528848295834266,36.74807779285391,37.6253063042994,rectangle
20.38315883270216,21.664405246494802,22.03163288037425,26.865671641791046,28.05325987144169,31.659882406151063,37.892626420138114,41.2483039348711,42.97170862107373,rectangle
18.400534640231676,19.244685662596112,19.915348629984404,24.92085029398462,24.63269054178145,26.63952962460425,30.964580084651374,33.74038896426956,34.996658498552016,rectangle
24.370683893963022,18.837630031659884,19.135664958788148,24.03889642695613,24.931129476584022,26.616915422885572,31.677433726887948,34.66757123473541,37.046112719982176,rectangle
24.170193807083983,24.445952057892356,25.43996435731789,26.368159203980102,26.997245179063363,29.624604251469922,29.984406326576075,33.242876526458616,35.30853196703052,rectangle
23.99198039652484,25.531433740388966,27.088438404989972,26.549072817729535,27.364554637281913,30.642243328810494,31.521496992648697,33.62731795567617,36.44464245934507,rectangle
22.254399643573176,23.31524197195839,23.791490309645802,24.92085029398462,25.13774104683196,27.589326096788785,29.271552684339497,31.908638625056536,35.17487190911116,rectangle
21.496992648696814,21.709633649932158,21.920249498774783,25.37313432835821,25.068870523415974,26.797829036635008,29.71708621073736,31.79556761646314,33.392737803519715,rectangle
22.165292938293607,22.59158751696065,22.65537981733125,29.963817277250115,30.09641873278237,32.632293080054275,38.93963020717309,41.99457259158751,43.66228558699042,rectangle
21.586099353976387,22.930800542740844,22.722209846290934,30.642243328810494,32.07070707070707,33.01673450927182,39.875250612608596,43.328810492989604,44.66473602138561,rectangle
20.316328803742483,21.93577566711895,23.34595678324794,29.963817277250115,32.323232323232325,34.599728629579374,40.45444419692582,44.007236544549976,46.44687012697705,rectangle
21.2296725328581,21.95838986883763,23.100913343729115,28.900949796472187,29.6831955922865,32.65490728177296,34.43974159055469,36.77069199457259,38.36043662285587,rectangle
28.580975718422813,28.403437358661236,28.447315660503453,30.958842152872002,31.40495867768595,32.15739484396201,32.72443751392292,34.93894165535957,36.71196257518378,rectangle
26.442414791713077,28.222523744911804,27.912675428826017,26.006331976481228,29.040404040404038,31.999095431931252,28.447315660503453,31.38851198552691,34.06103809311651,rectangle
25.640454444196926,27.54409769335143,28.6255290710626,27.0239710538218,26.744719926538107,29.466304839439168,29.20472265537982,31.68249660786974,31.98930719536645,rectangle
23.479616841167296,24.62686567164179,25.662731120516817,25.282677521483492,24.95408631772268,27.815468113975577,28.692359100022273,31.117141564902763,31.209623524170194,rectangle
24.593450657161952,25.10176390773406,26.3533080864335,26.956128448665762,27.823691460055095,31.117141564902763,30.118066384495435,33.74038896426956,38.338159946535974,rectangle
23.769213633325908,24.96607869742198,27.46714190242816,27.408412483039346,26.744719926538107,30.868385345997286,30.741813321452437,33.220262324739934,37.95945644909779,rectangle
24.170193807083983,24.853007688828583,24.50434395188238,26.888285843509724,26.997245179063363,29.01402080506558,30.986856760971264,33.649932157394844,36.9792826910225,rectangle
25.996881265315213,26.34554500226142,25.640454444196926,28.855721393034827,28.4435261707989,30.597014925373134,33.815994653597684,35.730438715513344,38.249053241256405,rectangle
21.118289151258633,20.94075079149706,20.44998886166184,28.493894165535956,27.066115702479337,30.14473089099955,35.91000222766763,37.78833107191316,39.852973936288706,rectangle
22.209846290933395,22.523744911804613,22.254399643573176,29.240162822252376,28.42056932966024,31.614654002713706,35.330808643350416,38.85119855269109,41.25640454444197,rectangle
20.47226553798173,20.98597919493442,21.496992648696814,25.93848937132519,26.40036730945822,30.34825870646766,33.70461127199822,38.80597014925373,43.127645355312985,rectangle
22.85586990421029,23.202170963364992,24.036533749164622,29.986431478968793,30.234159779614323,35.18769787426504,38.76141679661394,42.89914066033469,47.73891735353085,rectangle
24.816217420360882,25.214834916327455,24.838494096680776,27.589326096788785,27.708907254361797,30.05427408412483,30.89775005569169,33.0393487109905,34.48429494319448,rectangle
26.15281799955447,28.01899592944369,28.42503898418356,30.14473089099955,30.188246097337007,33.28810492989597,32.501670750723996,34.32835820895522,37.69213633325908,rectangle
26.598351525952328,27.27272727272727,29.137892626420136,30.09950248756219,30.486685032139576,33.96653098145636,33.66005791935843,36.13749434644957,39.20695032301181,rectangle
24.214747159723768,25.10176390773406,26.24192470483404,28.674807779285395,27.869605142332414,30.958842152872002,33.88282468255736,34.55450022614202,36.46691913566496,rectangle
22.343506348852753,23.857982813206693,25.86322120739586,30.642243328810494,31.749311294765842,36.250565355042966,36.51147248830475,41.51967435549525,46.11271998217866,rectangle
21.652929382936065,23.31524197195839,24.058810425484516,28.674807779285395,30.670339761248854,31.705110809588422,34.35063488527511,36.79330619629127,39.2292269993317,rectangle
22.967253285809758,24.03889642695613,24.326130541323234,32.08955223880597,31.427915518824612,33.310719131614654,37.49164624638004,39.64269561284487,41.1672978391624,rectangle
20.5836489195812,20.578923563998192,20.60592559590109,28.08683853459973,28.351698806244265,29.262777023971054,37.023836043662286,39.258254183627315,40.40989084428603,rectangle
26.932501670750725,27.611940298507463,29.20472265537982,30.14473089099955,30.463728191000918,34.05698778833107,32.39028736912453,35.61736770691994,38.49409668077523,rectangle
26.264201381153935,27.7928539122569,27.57852528402762,30.936227951153324,30.44077134986226,33.85345997286296,32.45711739808421,36.49932157394844,38.44954332813544,rectangle
23.27912675428826,24.400723654454996,24.816217420360882,27.72501130710086,27.869605142332414,32.541836273179555,31.499220316328802,36.318407960199,40.14257072844731,rectangle
22.722209846290934,24.106739032112166,25.48451770995768,32.08955223880597,32.988980716253444,36.99683401175938,39.71931387836935,44.4142921754862,48.09534417464914,rectangle
21.47471597237692,23.179556761646314,23.011806638449546,31.230212573496157,31.40495867768595,34.66757123473541,38.85052350189352,43.057440072365445,45.28848295834261,rectangle
21.09601247493874,21.845318860244234,21.38560926709735,30.14473089099955,31.267217630853995,33.08457711442786,39.02873691245266,40.77340569877883,44.08554243706838,rectangle
21.18511918021831,21.27996381727725,20.73958565382045,28.81049298959747,29.24701561065197,30.913613749434642,38.315883270216084,41.54228855721393,43.3949654711517,rectangle
25.194920917799063,26.368159203980102,25.7295611494765,29.217548620533695,29.729109274563818,32.021709633649934,35.62040543550902,38.331071913161466,39.71931387836935,rectangle
26.843394965471152,27.431026684758024,31.165070171530406,31.818181818181817,31.79522497704316,36.092265943012215,33.125417687680994,34.87109905020353,39.65248384940967,rectangle
6.950323011806639,4.477611940298507,5.925595901091557,4.568068747173225,0.0,4.545454545454546,5.680552461572733,4.545454545454546,6.994876364446425,rectangle
5.413232345734016,4.477611940298507,6.126085987970595,4.477611940298507,0.0,4.545454545454546,5.9478725774114505,4.477611940298507,6.660726219648029,rectangle
6.282022722209845,4.477611940298507,7.306749832924927,4.477611940298507,0.0,4.500226142017187,6.014702606371129,4.477611940298507,6.52706616172867,rectangle
4.989975495656048,4.500226142017187,5.0568055246157275,4.613297150610583,0.0,4.635911352329263,6.638449543328136,4.500226142017187,5.635999108932947,rectangle
6.883492982846959,4.477611940298507,6.5716195143684555,4.74898236092266,0.0,4.613297150610583,5.480062374693696,4.500226142017187,6.014702606371129,rectangle
8.175540209400758,4.658525554047943,7.774560035642682,4.522840343735866,0.0,4.477611940298507,5.390955669414123,4.635911352329263,7.952773446201827,rectangle
8.309200267320115,4.522840343735866,7.0839830697259965,4.658525554047943,0.0,4.477611940298507,5.858765872131878,4.477611940298507,6.482512809088884,rectangle
0.0,9.814563545906829,0.0,9.76933514246947,6.864095500459137,6.625961103573045,6.549342838048563,6.241519674355495,4.700378703497439,star
4.121185119180218,11.442786069651742,0.7128536422365783,5.246494798733605,7.3461891643709825,9.203980099502488,5.546892403653375,4.454997738579828,4.655825350857652,star
43.105368678993095,36.38625056535504,29.939852973936286,42.94436906377205,35.1010101010101,30.483943916779737,49.47649810648252,45.047489823609226,38.40498997549566,star
48.340387614167966,43.23835368611488,38.07083983069726,44.97964721845319,37.76400367309458,34.21528720036183,51.05814212519492,47.73857982813207,42.48162174203609,star
48.94185787480508,42.17548620533695,34.974381822232125,45.56761646313885,37.71808999081727,33.19764812302125,49.74381822232123,45.31886024423338,39.474270438850525,star
42.59300512363555,37.019448213478064,31.632880374248163,44.549977385798286,39.0495867768595,32.42876526458616,48.58543105368679,43.53233830845771,38.49409668077523,star
43.26130541323235,38.15015829941203,32.145243929605705,45.56761646313885,40.5188246097337,33.469018543645404,49.8552016039207,44.798733604703756,39.474270438850525,star
41.21185119180218,35.75305291723202,30.429939852973938,43.487109905020354,37.78696051423324,30.46132971506106,46.357763421697484,40.27589326096789,34.261528179995544,star
